Argument ID	Self-direction: thought	Self-direction: action	Stimulation	Hedonism	Achievement	Power: dominance	Power: resources	Face	Security: personal	Security: societal	Tradition	Conformity: rules	Conformity: interpersonal	Humility	Benevolence: caring	Benevolence: dependability	Universalism: concern	Universalism: nature	Universalism: tolerance	Universalism: objectivity
D01112	1	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0
D01113	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
D01114	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0
D01115	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
D01116	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0
D01124	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	0	0	0	0	0
D01125	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
D01126	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0
D01127	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0
D01128	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
D01139	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0
D01140	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	1
D01141	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
D02013	1	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0
D02014	1	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0
D02015	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1
D02016	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
D02017	1	1	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0
D02018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
D02019	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0
D02020	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
D02021	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
D02022	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
D02023	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
D02024	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
D02025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
D02026	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
D02027	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
D02028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
D02029	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0
D02030	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
D02031	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
D02032	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
D02033	0	1	1	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
D02034	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
D02035	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1
D02036	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0
D02037	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D02038	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
D02039	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0
D02040	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
D02047	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0
D02048	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
D02049	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
D02050	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
D02051	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
D02052	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
D02053	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
D02071	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0
D02072	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
D02073	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0
D02074	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
D02075	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
D02076	0	0	0	0	0	0	1	0	0	1	1	0	1	0	1	0	0	0	0	0
D02077	0	1	1	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1
D02078	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1
D02079	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
D02080	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0
D02081	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0
D02082	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
D02083	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
D02084	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
D02085	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
D03001	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
D03007	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
D03008	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
D03009	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
D03010	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0
D03011	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
D03012	1	0	0	0	1	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0
D03013	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0
D03014	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0
D03015	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D03020	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
D03021	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0
D03022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
D03023	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
D03024	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0
D03030	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
D03031	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
D03032	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
D03033	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
D03034	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1
D03035	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D03036	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
D03037	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
D03038	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0
D03039	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0
D03041	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0
D03042	1	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0
D03054	1	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0
D03055	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0
D03056	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
D03057	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
D03058	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
D03059	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D03060	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
D27004	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0
D27005	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
D27011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
D27012	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
D27013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
D27014	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1
D27015	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D27016	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
D27017	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
D27021	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D27022	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D27023	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
D27024	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
D27025	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
D27026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
D27027	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
D27028	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
D27029	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
D27030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
D27031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
D27032	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
D27033	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D27034	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
D27035	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
D27036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
D27037	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	1	0	1	0
D27038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
D27039	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D27040	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
D27041	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
D27044	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D27045	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
D27046	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
D27047	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
D27048	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
D27049	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
D27050	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
D27051	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
D27052	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
D27053	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
D27054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
D27055	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
D27056	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
D27057	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D27058	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
D27059	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
D27060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
D27064	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
D27065	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0
D27066	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
D27067	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
D27068	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
D27071	1	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	0	0	0	0
D27072	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D27073	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
D27074	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0
D27075	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
D27076	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
D27080	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D27081	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
D27087	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0
D27088	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
D27089	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
D27092	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
D27093	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
D27094	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
D27095	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D27096	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
D27097	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E01002	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
E01003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
E01013	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0
E01018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0
E01020	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	1	0
E01021	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
E01022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
E01023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
E01029	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0
E01030	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0
E01038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
E01039	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0
E01040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
E01045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
E01052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
E01053	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
E01054	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0
E01055	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
E01059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
E01060	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
E01061	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0
E01074	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
E01075	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
E01079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
E01084	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0
E01091	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
E01110	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
E01111	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0
E01115	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
E01116	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0
E02001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1
E02002	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1
E02003	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	1
E02004	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
E02005	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
E02006	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E02007	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
E02008	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
E02009	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
E02010	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
E02011	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
E02012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
E02013	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
E02014	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
E02015	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
E02016	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E02017	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0
E02018	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0
E02019	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	0	0	0
E02020	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
E02021	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0
E02022	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
E02023	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0
E02024	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0
E02025	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1
E02026	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
E02027	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
E02028	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
E02029	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0
E02030	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
E02031	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0
E02032	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0
E02033	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E02034	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0
E02035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1
E02036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
E02037	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1
E02038	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0
E02039	0	1	1	0	1	0	0	0	1	0	1	1	0	0	0	0	1	0	1	0
E02040	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
E02041	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
E02042	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E02043	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
E02044	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
E02045	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0
E02046	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
E02047	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
E02048	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
E02049	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
E02050	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0
E02051	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E02052	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1
E02053	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0
E02054	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
E02055	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0
E02056	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	1
E02057	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0
E02058	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0
E02059	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E02060	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
E02061	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0
E02062	1	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
E02063	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0
E02064	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0
E02065	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
E02066	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
E02067	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
E02068	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0
E02069	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
E02070	0	0	0	0	1	0	0	0	1	0	0	1	1	0	0	1	1	0	0	0
E02071	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
E02072	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0
E02073	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
E02074	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
E02075	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0
E02076	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0
E03003	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0
E03009	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1
E03010	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
E03011	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E03012	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
E03029	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0
E03030	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0	1	1
E03032	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0
E03039	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
E03040	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0
E03046	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0
E03051	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
E03052	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
E03053	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
E03054	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
E03055	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0
E03063	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0
E03064	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
E03066	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0
E03067	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1
E03077	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
E03078	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
E04001	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
E04002	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	1	0
E04013	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
E04014	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0
E04019	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
E04020	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
E04021	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
E04022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
E04023	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
E04024	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
E04025	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
E04028	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1
E04029	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
E04033	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E04034	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
E04035	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
E04039	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1
E04040	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0
E04043	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
E04044	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
